product_id,customer_id,customer_evaluate,content,like_count,rating,score,created_at,rating_1_stars,rating_2_stars,rating_3_stars,rating_4_stars,rating_5_stars
259542697,20101087,Cực kì hài lòng,Mới dùng được 2 tháng cảm thấy hài lòng về sản phẩm,0,5,33.33333333,1693384706,0,0,0,0,7
259542697,22453739,Cực kì hài lòng,may dep chuan chinh hang se tiep tuc ung ho 👍👍,0,5,33.33333333,1689809684,0,0,0,0,7
259542697,29437827,Cực kì hài lòng,Ổn ad,0,5,27.77777778,1695361238,0,0,0,0,7
259542697,20251283,Cực kì hài lòng,ok,0,5,27.77777778,1695169156,0,0,0,0,7
259542697,6987497,Cực kì hài lòng,No content,0,5,27.77777778,1694765766,0,0,0,0,7
259542697,7489865,Cực kì hài lòng,Đẹp ạ,0,5,27.77777778,1687017277,0,0,0,0,7
216175253,1134777,Cực kì hài lòng,No content,1,5,0.31881313,1686201582,0,0,0,0,2
216175253,8280548,Cực kì hài lòng,No content,1,5,0.01149582,1677260422,0,0,0,0,2
230155305,19611072,Cực kì hài lòng,"Đt đẹp ,nguyên box , giá tiền phải chăng . Vận chuyển nhanh , đc tặng cả ốp rất ưng . Sau sẽ ủng hộ shop",2,5,0.03117826,1680438696,0,0,1,5,14
230155305,28590888,Cực kì hài lòng,Hàng xiaomi phân phối ở nhật nên chất lượng khỏi chê..chống nước ip 68.giá cả quá tốt,1,5,0.02264137,1678114096,0,0,1,5,14
230155305,29303225,Cực kì hài lòng,"Máy dùng tốt, đóng gói kỹ, shop còn tặng thêm sạc 18w nữa",1,5,0.14098269,1691641761,0,0,1,5,14
230155305,8644884,Hài lòng,"Tốt, có điều giao lộn màu, đặt màu xám, giao màu bạc.",0,4,27.77777778,1692318028,0,0,1,5,14
230155305,11159842,Cực kì hài lòng,"Sản phẩm đúng mô tả, new seal, có tặng kèm phụ kiện",0,5,27.77777778,1691052852,0,0,1,5,14
230155305,870142,Cực kì hài lòng,Hàng OK,0,5,0.82304527,1694325942,0,0,1,5,14
230155305,9187095,Bình thường,Không nhận được tai nghe tặng kèm nha shop.,0,3,27.77777778,1686035633,0,0,1,5,14
230155305,13894470,Cực kì hài lòng,SP rất OK trong tầm giá....,1,5,0.10448996,1688088129,0,0,1,5,14
230155305,15551282,Hài lòng,Ổn trong tầm giá,0,4,27.77777778,1688808864,0,0,1,5,14
230155305,20062773,Cực kì hài lòng,No content,0,5,27.77777778,1694829765,0,0,1,5,14
216173180,11421943,Cực kì hài lòng,No content,0,5,27.77777778,1677744799,0,0,0,0,1
253269077,9127303,Cực kì hài lòng,Ko có cục sạc hơi buồn. Tiki lên ghi rõ ở sp để khách hàng biết.,0,5,38.88888889,1695386647,0,0,2,1,16
253269077,15605793,Cực kì hài lòng,Ok ok.máy khá đẹp.trong hộp chỉ có máy+ dây type C- type C.,0,5,38.88888889,1692884538,0,0,2,1,16
253269077,11050608,Bình thường,Dòng này chỉ có cáp mọi người mua nhớ chú ý vì chi tiết app ko ghi rõ,0,3,1.03909465,1693114110,0,0,2,1,16
253269077,28195925,Cực kì hài lòng,"Dien thoai đep, gia tốt. Nhà bán ok",0,5,33.33333333,1689406766,0,0,2,1,16
253269077,1314308,Bình thường,"Cảm ứng tệ, thua so với con M14",0,3,2.43961353,1695293049,0,0,2,1,16
253269077,8761832,Hài lòng,"Sp ko có sặc đi kèm, nhưng dùng ok",0,4,27.77777778,1689774524,0,0,2,1,16
253269077,187952,Cực kì hài lòng,No content,0,5,27.77777778,1695540613,0,0,2,1,16
253269077,28192858,Cực kì hài lòng,Có sài được rồi,0,5,27.77777778,1686980323,0,0,2,1,16
253269077,1632479,Cực kì hài lòng,No content,0,5,27.77777778,1694194894,0,0,2,1,16
